"","zSensr","defl"
"27091",-2.24155183303765e-08,-1.48662415710987e-10
"27092",-2.24156320172142e-08,-3.19400061954411e-10
"27093",-2.24158025474708e-08,-3.82103682028401e-10
"27094",-2.24159162343085e-08,-4.38719283124556e-10
"27095",-2.24160867645651e-08,-3.46279893648216e-10
"27096",-2.24162004514028e-08,-1.79850356829547e-10
"27097",-2.24163141382405e-08,-1.39718459024607e-10
"27098",-2.24164278250782e-08,-1.49130929827379e-10
"27099",-2.2416541511916e-08,-7.8840933781521e-11
"27100",-2.24166551987537e-08,3.08788550285044e-11
"27101",-2.24167688855914e-08,2.2465584947895e-10
"27102",-2.24168825724291e-08,3.89960952418278e-10
"27103",-2.24169962592669e-08,2.47320830482067e-10
"27104",-2.24170531026857e-08,1.4116041668899e-10
"27105",-2.24171667895234e-08,1.62607705078699e-10
"27106",-2.24172236329423e-08,9.08664254950509e-11
"27107",-2.24172804763612e-08,-7.45328243567656e-11
"27108",-2.241733731978e-08,-2.41664466216207e-10
"27109",-2.24173941631989e-08,-3.16402903877133e-10
"27110",-2.24174510066177e-08,-2.03171257595613e-10
"27111",-2.24175078500366e-08,-1.06563646795621e-10
"27112",-2.24175646934555e-08,-1.31008093262608e-10
"27113",-2.24175646934555e-08,-2.21668461364288e-10
"27114",-2.24175646934555e-08,-3.09144709831344e-10
"27115",-2.24175646934555e-08,-2.78518541563244e-10
"27116",-2.24175646934555e-08,-1.80834014429365e-10
"27117",-2.24175646934555e-08,-9.11568598382928e-11
"27118",-2.24175646934555e-08,8.22497625563301e-11
"27119",-2.24175078500366e-08,2.49521736606084e-10
"27120",-2.24174510066177e-08,1.65277125319108e-10
"27121",-2.24173941631989e-08,-5.52393686348296e-11
"27122",-2.241733731978e-08,-1.25201626843818e-10
"27123",-2.24172804763612e-08,1.14983134125168e-10
"27124",-2.24171667895234e-08,2.74200662175872e-10
"27125",-2.24170531026857e-08,2.30790497823818e-10
"27126",-2.2416939415848e-08,1.6429346771929e-10
"27127",-2.24168257290103e-08,5.13895592746394e-11
"27128",-2.24166551987537e-08,8.1734619072904e-11
"27129",-2.2416541511916e-08,1.6485568465896e-10
"27130",-2.24163709816594e-08,1.07630793166891e-10
"27131",-2.24162004514028e-08,1.3926637620898e-11
"27132",-2.24160299211462e-08,-9.84621273403263e-11
"27133",-2.24158025474708e-08,-1.12463816037689e-10
"27134",-2.24155751737953e-08,-1.48729917270884e-11
"27135",-2.24153478001199e-08,5.86481974096387e-11
"27136",-2.24151204264444e-08,1.6227996724183e-10
"27137",-2.2414893052769e-08,3.10024450556057e-10
"27138",-2.24146088356747e-08,3.67530006428751e-10
"27139",-2.24143814619993e-08,2.06064942886997e-10
"27140",-2.2414097244905e-08,8.57149906607901e-11
"27141",-2.24138130278106e-08,-1.9462209621679e-11
"27142",-2.24134719672975e-08,-2.38245867478781e-10
"27143",-2.24131877502032e-08,-2.30051089289418e-10
"27144",-2.241284668969e-08,-4.7652992662961e-11
"27145",-2.24125056291768e-08,7.43356487475921e-11
"27146",-2.24121645686637e-08,1.24067867091071e-10
"27147",-2.24117666647317e-08,7.79882824986089e-11
"27148",-2.24114256042185e-08,6.86224410628711e-11
"27149",-2.24110277002865e-08,5.52762280392471e-11
"27150",-2.24106297963544e-08,-9.1719076777963e-11
"27151",-2.24101750490036e-08,-9.44089251220248e-12
"27152",-2.24097771450715e-08,-3.39790418024677e-11
"27153",-2.24093223977206e-08,-1.96661797957631e-10
"27154",-2.24088676503698e-08,-2.3946356009219e-10
"27155",-2.24084129030189e-08,-2.64001709382455e-10
"27156",-2.2407958155668e-08,-8.38986657925034e-11
"27157",-2.24074465648982e-08,-3.19655413250075e-11
"27158",-2.24069349741285e-08,-1.12417186670655e-10
"27159",-2.24064233833587e-08,-8.12758749191289e-11
"27160",-2.2405911792589e-08,-5.5099036444517e-11
"27161",-2.24053433584004e-08,-6.20969942133343e-12
"27162",-2.24048317676306e-08,1.41606726344889e-11
"27163",-2.2404263333442e-08,-2.01176852954177e-11
"27164",-2.24036948992534e-08,-2.26934027125480e-11
"27165",-2.2403069621646e-08,1.52846624246195e-11
"27166",-2.24025011874573e-08,1.15357501329072e-10
"27167",-2.24018759098499e-08,1.17839515922924e-10
"27168",-2.24012506322424e-08,4.54893900325715e-11
"27169",-2.24006253546349e-08,7.33524352369841e-11
"27170",-2.24000000770275e-08,3.31734639757997e-11
"27171",-2.23993179560011e-08,-8.35704838664242e-11
"27172",-2.23986926783937e-08,-7.29407645394531e-11
"27173",-2.23980105573673e-08,-2.03311589785926e-10
"27174",-2.2397328436341e-08,-2.77722289609983e-10
"27175",-2.23966463153147e-08,-6.05777650264372e-11
"27176",-2.23959073508695e-08,1.7380008543455e-10
"27177",-2.23952252298432e-08,2.34911201602017e-10
"27178",-2.2394486265398e-08,1.12782228001151e-10
"27179",-2.23938041443716e-08,8.36077873600516e-11
"27180",-2.23930651799265e-08,1.3970868906199e-10
"27181",-2.23923262154813e-08,1.52680090792501e-10
"27182",-2.23915872510361e-08,1.50291779021927e-10
"27183",-2.23908482865909e-08,1.38329347976196e-11
"27184",-2.23901093221457e-08,-3.78657105670754e-11
"27185",-2.23893703577005e-08,9.57833812265108e-11
"27186",-2.23885745498364e-08,6.66555699524451e-11
"27187",-2.23878355853913e-08,8.41695602105119e-11
"27188",-2.23870966209461e-08,1.23459020784367e-10
"27189",-2.2386300813082e-08,3.20494741856692e-11
"27190",-2.23855618486368e-08,1.65734093116043e-12
"27191",-2.23847660407728e-08,-1.22298171589819e-10
"27192",-2.23839702329087e-08,-1.4880319199051e-10
"27193",-2.23832312684635e-08,-2.79110068390764e-12
"27194",-2.23824354605995e-08,1.97335481288974e-11
"27195",-2.23816396527354e-08,-5.97348837061418e-11
"27196",-2.23809006882902e-08,-1.30024879752e-10
"27197",-2.23801048804262e-08,-7.85598253116859e-11
"27198",-2.23793090725621e-08,-3.73976405398935e-11
"27199",-2.23785132646981e-08,-6.89599488623571e-11
"27200",-2.2377717456834e-08,-9.50435286029006e-11
"27201",-2.237692164897e-08,-4.78403983095177e-11
"27202",-2.23761258411059e-08,1.93561611183668e-10
"27203",-2.23753300332419e-08,3.89914323051244e-10
"27204",-2.23745342253778e-08,3.38777450537009e-10
"27205",-2.23737384175138e-08,2.42169839737016e-10
"27206",-2.23729426096497e-08,2.18521201134081e-10
"27207",-2.23721468017857e-08,3.08479020105779e-10
"27208",-2.23713509939216e-08,1.64480873365846e-10
"27209",-2.23706120294764e-08,-7.27533588928964e-11
"27210",-2.23698162216124e-08,3.98698851711288e-11
"27211",-2.23690204137483e-08,2.75511613523349e-10
"27212",-2.23682246058843e-08,3.84154485999488e-10
"27213",-2.23674856414391e-08,3.22434079436107e-10
"27214",-2.2366689833575e-08,2.2779333974654e-10
"27215",-2.23659508691298e-08,3.4996938680365e-10
"27216",-2.23651550612658e-08,5.3306958847088e-10
"27217",-2.23644160968206e-08,3.9389469463913e-10
"27218",-2.23636771323754e-08,-2.08855155392484e-12
"27219",-2.23629381679302e-08,-1.20612408949228e-10
"27220",-2.2362199203485e-08,-1.58562052376965e-11
"27221",-2.23615170824587e-08,-3.97859523104671e-11
"27222",-2.23608349614324e-08,-1.53954182735561e-10
"27223",-2.2360152840406e-08,-2.45785169994406e-10
"27224",-2.23594707193797e-08,-1.6580203876515e-10
"27225",-2.23587885983534e-08,-2.11881179268403e-10
"27226",-2.23581633207459e-08,-2.32204921957191e-10
"27227",-2.23575380431384e-08,-9.48094935893096e-11
"27228",-2.2356912765531e-08,-5.90194559890733e-13
"27229",-2.23562874879235e-08,2.09436468168178e-10
"27230",-2.23557190537349e-08,3.77879505464307e-10
"27231",-2.23551506195463e-08,3.23089555109846e-10
"27232",-2.23545821853577e-08,2.46034304041132e-11
"27233",-2.23540705945879e-08,-3.07599279381066e-10
"27234",-2.23535590038182e-08,-3.90860677157434e-10
"27235",-2.23530474130484e-08,-3.98118871203224e-10
"27236",-2.23525926656976e-08,-2.1810953043655e-10
"27237",-2.23521379183467e-08,6.96527280297232e-11
"27238",-2.23516831709958e-08,1.58908441960648e-10
"27239",-2.23512284236449e-08,1.96699101451259e-10
"27240",-2.23508305197129e-08,2.5640556344797e-10
"27241",-2.23504326157808e-08,1.99836591718849e-10
"27242",-2.23500915552677e-08,-1.55755408570712e-11
"27243",-2.23497504947545e-08,-4.58268978320575e-11
"27244",-2.23494094342414e-08,1.45187417643911e-10
"27245",-2.23490683737282e-08,2.70782063438446e-10
"27246",-2.23487841566339e-08,3.19718029828664e-10
"27247",-2.23484430961207e-08,2.35988562025113e-10
"27248",-2.23482157224453e-08,7.0121242146115e-11
"27249",-2.2347931505351e-08,-3.95985466639104e-11
"27250",-2.23477041316755e-08,-1.37891920104494e-10
"27251",-2.23474767580001e-08,-4.60138593894044e-11
"27252",-2.23472493843246e-08,-1.77228010045383e-10
"27253",-2.23470788540681e-08,-2.95892199630998e-10
"27254",-2.23469083238115e-08,-7.72018005079644e-11
"27255",-2.23467377935549e-08,-3.58735263716881e-12
"27256",-2.23466241067172e-08,-1.59032786939406e-11
"27257",-2.23464535764606e-08,-9.01265728714407e-11
"27258",-2.23463398896229e-08,-7.38031857849819e-12
"27259",-2.2346283046204e-08,-5.88196158446408e-12
"27260",-2.23461693593663e-08,-2.05606198733221e-10
"27261",-2.23461125159474e-08,-3.30170557560905e-10
"27262",-2.23460556725286e-08,-4.21861656718647e-10
"27263",-2.23460556725286e-08,-3.14061665562804e-10
"27264",-2.23459988291097e-08,-1.29790400649199e-10
"27265",-2.23459988291097e-08,7.60458362947247e-12
"27266",-2.23459988291097e-08,3.98698851711288e-11
"27267",-2.23460556725286e-08,-4.50306458787963e-11
"27268",-2.23461125159474e-08,-1.0778133940903e-10
"27269",-2.23461693593663e-08,-1.0141221196136e-10
"27270",-2.23462262027851e-08,-3.18718385017291e-11
"27271",-2.2346283046204e-08,8.05169264594952e-11
"27272",-2.23463967330417e-08,1.56004986706648e-10
"27273",-2.23465104198795e-08,8.01891886226258e-11
"27274",-2.23466241067172e-08,3.70601327404074e-11
"27275",-2.23467377935549e-08,1.99087413221832e-10
"27276",-2.23468514803926e-08,1.41300748879303e-10
"27277",-2.23470220106492e-08,-5.14930320605345e-11
"27278",-2.23471925409058e-08,4.62385685295885e-11
"27279",-2.23473062277435e-08,2.20909512904655e-10
"27280",-2.23474767580001e-08,3.50016460259894e-10
"27281",-2.23476472882567e-08,3.05856673321614e-10
"27282",-2.23478746619321e-08,2.00211403011963e-10
"27283",-2.23480451921887e-08,8.56683612937559e-11
"27284",-2.23482157224453e-08,-1.71209713073495e-11
"27285",-2.23483862527019e-08,-1.01787023254474e-10
"27286",-2.23485567829584e-08,-2.80860223966783e-10
"27287",-2.23487841566339e-08,-2.99029689898589e-10
"27288",-2.23489546868905e-08,-3.02588620826327e-10
"27289",-2.2349125217147e-08,-3.93529653308633e-10
"27290",-2.23493525908225e-08,-3.38787220499626e-10
"27291",-2.23495231210791e-08,-2.6573454547929e-10
"27292",-2.23496936513357e-08,-3.17011750183838e-10
"27293",-2.23499210250111e-08,-3.27220472939871e-10
"27294",-2.23500915552677e-08,-1.86734183671433e-10
"27295",-2.23502620855243e-08,-1.18879572852393e-10
"27296",-2.23504894591997e-08,1.45354839276024e-11
"27297",-2.23506599894563e-08,1.93842719653503e-10
"27298",-2.23508305197129e-08,1.83540294074191e-10
"27299",-2.23510578933883e-08,1.10066178393708e-10
"27300",-2.23512284236449e-08,-3.29958282918597e-11
"27301",-2.23514557973203e-08,-2.21340723527419e-10
"27302",-2.23516263275769e-08,-2.44286813000372e-10
"27303",-2.23517968578335e-08,-1.99706029491153e-10
"27304",-2.23520242315089e-08,-1.9151080721258e-10
"27305",-2.23521947617655e-08,-2.02422079098596e-10
"27306",-2.2352422135441e-08,-1.68002944889167e-10
"27307",-2.23525926656976e-08,-1.13026032977359e-10
"27308",-2.2352820039373e-08,-1.45244261062771e-10
"27309",-2.23530474130484e-08,-4.72786254590574e-11
"27310",-2.2353217943305e-08,-1.62776458978442e-11
"27311",-2.23534453169805e-08,-1.26746613204887e-10
"27312",-2.23536726906559e-08,-8.78319639241454e-11
"27313",-2.23538432209125e-08,-2.47539766462523e-11
"27314",-2.23540705945879e-08,1.5211831794204e-10
"27315",-2.23542979682634e-08,2.31727081967392e-10
"27316",-2.23545253419388e-08,-5.08570963120292e-12
"27317",-2.23546958721954e-08,-1.22485133147165e-10
"27318",-2.23549232458709e-08,-1.36206157463903e-10
"27319",-2.23551506195463e-08,-4.40003589119442e-11
"27320",-2.23553779932217e-08,1.35728317474104e-10
"27321",-2.23555485234783e-08,1.88363546982373e-10
"27322",-2.23557758971538e-08,1.41909595186007e-10
"27323",-2.23560032708292e-08,5.38249445014571e-11
"27324",-2.23561738010858e-08,6.33311181275076e-11
"27325",-2.23564011747612e-08,1.61718194391369e-10
"27326",-2.23566285484367e-08,1.19853016400384e-10
"27327",-2.23567990786933e-08,3.64979158007372e-11
"27328",-2.23569696089498e-08,1.59423585444074e-10
"27329",-2.23571969826253e-08,1.8016876879301e-10
"27330",-2.23573675128819e-08,3.45314887795212e-11
"27331",-2.23575380431384e-08,-1.08811182286672e-10
"27332",-2.23577654168139e-08,-3.27782245790331e-10
"27333",-2.23579359470705e-08,-2.94440472003998e-10
"27334",-2.23581064773271e-08,-8.94244678306677e-11
"27335",-2.23582770075836e-08,1.8890666808602e-11
"27336",-2.23584475378402e-08,5.60258506254740e-11
"27337",-2.23586180680968e-08,1.98552285723963e-12
"27338",-2.23587317549345e-08,-6.21231954767154e-11
"27339",-2.23589022851911e-08,-2.37871056185668e-10
"27340",-2.23590728154477e-08,-2.23447926828158e-10
"27341",-2.23591865022854e-08,-7.60782548070438e-11
"27342",-2.2359357032542e-08,-9.60738155697527e-11
"27343",-2.23594707193797e-08,1.07209352506743e-10
"27344",-2.23596412496363e-08,3.75397490870455e-10
"27345",-2.2359754936474e-08,3.06793257465188e-10
"27346",-2.23599254667306e-08,-3.04667402417635e-11
"27347",-2.23600391535683e-08,-1.99097183184449e-10
"27348",-2.2360152840406e-08,-1.15648379761524e-10
"27349",-2.23603233706626e-08,1.14420917185498e-10
"27350",-2.23604370575003e-08,3.42383010831782e-10
"27351",-2.23605507443381e-08,3.02391445217154e-10
"27352",-2.23606644311758e-08,2.03067784809718e-10
"27353",-2.23607781180135e-08,1.21679555320497e-10
"27354",-2.23609486482701e-08,-5.0650150740239e-11
"27355",-2.23610623351078e-08,-2.07760475490204e-10
"27356",-2.23611760219455e-08,-1.97411420543858e-10
"27357",-2.23612897087833e-08,-1.37985622927772e-10
"27358",-2.2361403395621e-08,8.57149906607901e-11
"27359",-2.23615739258776e-08,4.15201650838526e-10
"27360",-2.23616876127153e-08,3.40603545367912e-10
"27361",-2.2361801299553e-08,7.14321934935924e-11
"27362",-2.23619149863907e-08,-1.41450851032232e-10
"27363",-2.23620855166473e-08,-3.47497142172415e-10
"27364",-2.2362199203485e-08,-2.82124545947227e-10
"27365",-2.23623697337416e-08,-1.85329529500677e-10
"27366",-2.23625402639982e-08,-1.78679737672383e-10
"27367",-2.23626539508359e-08,-1.38547395778232e-10
"27368",-2.23628244810925e-08,-1.90995663729154e-10
"27369",-2.23629950113491e-08,-2.60489407821751e-10
"27370",-2.23632223850245e-08,-2.07339034830056e-10
"27371",-2.23633929152811e-08,-6.53073151113404e-11
"27372",-2.23636202889566e-08,8.03765942691825e-11
"27373",-2.23637908192131e-08,5.54636336858039e-11
"27374",-2.23640181928886e-08,6.97935043092457e-11
"27375",-2.2364245566564e-08,1.55723878236813e-10
"27376",-2.23645297836583e-08,7.17133019634275e-11
"27377",-2.23647571573338e-08,2.20281570761927e-11
"27378",-2.23650413744281e-08,6.74988953619504e-11
"27379",-2.23653255915224e-08,-4.13313827607453e-11
"27380",-2.23656098086167e-08,-1.89122495442007e-10
"27381",-2.23659508691298e-08,-2.02843519758744e-10
"27382",-2.2366291929643e-08,-1.33677513503017e-10
"27383",-2.23666329901562e-08,5.96589444512574e-12
"27384",-2.23669740506693e-08,3.94950738780153e-11
"27385",-2.23673151111825e-08,7.60458362947247e-12
"27386",-2.23677130151145e-08,1.23812071706197e-11
"27387",-2.23681109190466e-08,-1.22251098133574e-10
"27388",-2.23685656663974e-08,-3.12422532289247e-10
"27389",-2.23690204137483e-08,-2.17875495422959e-10
"27390",-2.23694751610992e-08,-1.13166365167672e-10
"27391",-2.23699299084501e-08,-8.70361560600941e-11
"27392",-2.23704414992199e-08,1.84474657771716e-12
"27393",-2.23709530899896e-08,-8.10418399055379e-11
"27394",-2.23714646807593e-08,-1.08296038803246e-10
"27395",-2.2372033114948e-08,1.49569245877501e-11
"27396",-2.23726583925554e-08,1.92718729863373e-10
"27397",-2.2373226826744e-08,2.53689513840527e-10
"27398",-2.23739089477704e-08,2.64299693242265e-11
"27399",-2.23745342253778e-08,-8.36175573226683e-11
"27400",-2.2375273189823e-08,-1.05908171121882e-10
"27401",-2.23759553108493e-08,-5.77213832286816e-11
"27402",-2.23767511187134e-08,2.72728506445219e-11
"27403",-2.23775469265775e-08,-7.00595137459459e-12
"27404",-2.23783427344415e-08,1.18963505713054e-10
"27405",-2.23791953857244e-08,3.15128811934073e-10
"27406",-2.23801048804262e-08,3.64205554603814e-10
"27407",-2.2381014375128e-08,3.57228024938649e-10
"27408",-2.23819807132486e-08,2.3964119577613e-10
"27409",-2.23830038947881e-08,1.24301902104662e-10
"27410",-2.23840270763276e-08,-8.92574902877641e-12
"27411",-2.23851071012859e-08,-1.82098336409808e-10
"27412",-2.23862439696632e-08,-2.17266649116254e-10
"27413",-2.23873808380404e-08,-1.25482291224444e-10
"27414",-2.23885745498364e-08,-8.43667358196853e-11
"27415",-2.23898251050514e-08,-1.75027103921366e-10
"27416",-2.23911325036852e-08,-2.20638174397436e-10
"27417",-2.2392439902319e-08,-1.88607351958581e-10
"27418",-2.23938609877905e-08,-9.97735227770136e-11
"27419",-2.2395282073262e-08,-1.08455466829582e-11
"27420",-2.23967031587335e-08,5.58850743459516e-11
"27421",-2.23982379310428e-08,2.63362665009481e-11
"27422",-2.2399772703352e-08,-1.03613562174587e-10
"27423",-2.2401421162499e-08,3.48121531601464e-11
"27424",-2.24030127782271e-08,2.46150211324903e-10
"27425",-2.24047180807929e-08,1.14467990641742e-10
"27426",-2.24064802267776e-08,4.25859347785718e-11
"27427",-2.24082423727623e-08,9.88271686708231e-11
"27428",-2.24100613621658e-08,2.09623873814735e-10
"27429",-2.24119371949882e-08,2.62118771132691e-10
"27430",-2.24138130278106e-08,1.70100378227289e-10
"27431",-2.24157457040519e-08,2.79164247274366e-10
"27432",-2.2417735223712e-08,3.30488525435157e-10
"27433",-2.2419781586791e-08,1.51134660342223e-10
"27434",-2.24218847932889e-08,6.8107297579445e-11
"27435",-2.24239879997867e-08,5.34967625753779e-11
"27436",-2.24261480497034e-08,1.21164411837071e-10
"27437",-2.2428364943039e-08,1.22475807273759e-10
"27438",-2.24305818363746e-08,2.7787994127948e-11
"27439",-2.2432855573129e-08,7.46425143915985e-12
"27440",-2.24351861533023e-08,-2.20845564058436e-11
"27441",-2.24375167334756e-08,5.15303355541619e-11
"27442",-2.24399610004866e-08,-3.13566950183031e-11
"27443",-2.24424052674976e-08,-2.41336728379338e-10
"27444",-2.24448495345086e-08,-2.26866525565583e-10
"27445",-2.24474074883574e-08,-7.94031507211912e-11
"27446",-2.24499654422061e-08,6.53446186049678e-11
"27447",-2.24525233960549e-08,1.20227827693498e-10
"27448",-2.24551950367413e-08,1.13016263014742e-10
"27449",-2.24578666774278e-08,-2.1944224215531e-11
"27450",-2.24605383181142e-08,-1.24967147741017e-10
"27451",-2.24633236456384e-08,-7.25659532463396e-11
"27452",-2.24661089731626e-08,-5.70188340986988e-11
"27453",-2.24688943006868e-08,3.68727270938507e-11
"27454",-2.24717364716298e-08,2.46337616971459e-10
"27455",-2.24746354859917e-08,2.32710295478e-10
"27456",-2.24775345003536e-08,5.27475840783609e-11
"27457",-2.24804903581344e-08,-7.72488739642085e-11
"27458",-2.24834462159151e-08,-3.71636055263025e-11
"27459",-2.24864589171148e-08,1.2181988751081e-10
"27460",-2.24895284617332e-08,1.72020175881471e-10
"27461",-2.24925411629329e-08,1.56754165203665e-10
"27462",-2.24956675509702e-08,9.08193520388068e-11
"27463",-2.24987939390076e-08,-8.74105232639977e-11
"27464",-2.25019203270449e-08,-2.2995738646614e-10
"27465",-2.25051035585011e-08,-3.96199517638252e-10
"27466",-2.25082867899573e-08,-4.06922495699291e-10
"27467",-2.25115268648324e-08,-2.32626362617339e-10
"27468",-2.25147669397074e-08,-1.93431048955972e-10
"27469",-2.25180638580014e-08,-8.6521012576668e-11
"27470",-2.25213607762953e-08,-7.38031857849819e-12
"27471",-2.25247145380081e-08,-1.05064845712377e-10
"27472",-2.25280682997209e-08,-1.72123648667366e-10
"27473",-2.25314220614337e-08,-1.78164594188956e-10
"27474",-2.25348326665653e-08,-2.2012303091401e-10
"27475",-2.2538243271697e-08,-2.45878872817684e-10
"27476",-2.25416538768286e-08,-1.89403603911842e-10
"27477",-2.25451213253791e-08,7.74535990899494e-12
"27478",-2.25485887739296e-08,1.63872027059142e-10
"27479",-2.2552113065899e-08,1.12922560191464e-10
"27480",-2.25556373578684e-08,-4.41411351914667e-11
"27481",-2.25591616498377e-08,-2.23307594637845e-10
"27482",-2.2562742785226e-08,-3.69225983121169e-10
"27483",-2.25663239206142e-08,-3.34057226325513e-10
"27484",-2.25699618994213e-08,-6.96624979923399e-11
"27485",-2.25735430348095e-08,3.24709148458169e-11
"27486",-2.25771810136166e-08,-7.33622051996008e-11
"27487",-2.25808758358426e-08,-5.30850918778469e-11
"27488",-2.25845138146497e-08,1.43455025636285e-10
"27489",-2.25882086368756e-08,1.39193545578564e-10
"27490",-2.25919603025204e-08,-1.20632392963671e-11
"27491",-2.25956551247464e-08,4.2632564145606e-11
"27492",-2.25994067903912e-08,4.98441288243612e-11
"27493",-2.2603158456036e-08,-1.42293732352528e-10
"27494",-2.26069101216808e-08,-3.36071170892183e-10
"27495",-2.26107186307445e-08,-5.24228660481185e-10
"27496",-2.26145271398082e-08,-5.52373258244643e-10
"27497",-2.26183356488718e-08,-3.08488790068395e-10
"27498",-2.26221441579355e-08,-5.35065325379946e-11
"27499",-2.26259526669992e-08,4.77839989798667e-11
"27500",-2.26298180194817e-08,-3.14033243853373e-11
"27501",-2.26336265285454e-08,-1.30492949779182e-10
"27502",-2.26374918810279e-08,-7.54223350440952e-11
"27503",-2.26413572335105e-08,3.86521925577199e-11
"27504",-2.26451657425741e-08,3.04103409121126e-11
"27505",-2.26490310950567e-08,1.72044600788013e-11
"27506",-2.26528964475392e-08,5.73185943153476e-12
"27507",-2.26567618000217e-08,-8.5043083686287e-12
"27508",-2.26606271525043e-08,3.61235485968336e-11
"27509",-2.26644925049868e-08,5.40367750545556e-12
"27510",-2.26683578574693e-08,-1.07125419646081e-10
"27511",-2.26722232099519e-08,-1.50863321835004e-10
"27512",-2.26760885624344e-08,-2.4873569870465e-10
"27513",-2.2679953914917e-08,-1.27870602995017e-10
"27514",-2.26838192673995e-08,1.70521818887437e-10
"27515",-2.26876277764632e-08,1.5211831794204e-10
"27516",-2.26914931289457e-08,1.97801774959316e-11
"27517",-2.26953016380094e-08,-5.25233190273866e-11
"27518",-2.26991669904919e-08,2.14193107694882e-11
"27519",-2.27029754995556e-08,7.10578262896888e-11
"27520",-2.27068408520381e-08,3.82307518975722e-11
"27521",-2.27106493611018e-08,1.08614450766709e-10
"27522",-2.27144578701655e-08,5.42463851616048e-11
"27523",-2.27182663792291e-08,-3.93174381940753e-11
"27524",-2.27220748882928e-08,3.08788550285044e-11
"27525",-2.27258833973565e-08,2.51185738875392e-11
"27526",-2.27296350630013e-08,7.65165708571658e-12
"27527",-2.2733443572065e-08,1.28423049972071e-10
"27528",-2.27371952377098e-08,3.13469250556864e-11
"27529",-2.27409469033546e-08,-6.85855816584535e-11
"27530",-2.27447554124183e-08,3.9916514538163e-11
"27531",-2.27485070780631e-08,7.12918613032798e-11
"27532",-2.2752201900289e-08,6.84354795055242e-11
"27533",-2.27559535659339e-08,7.27435889302797e-11
"27534",-2.27597052315787e-08,1.93186799890555e-10
"27535",-2.27634000538046e-08,3.06465519628318e-10
"27536",-2.27671517194494e-08,1.79185111193192e-10
"27537",-2.27708465416754e-08,7.5553341361001e-11
"27538",-2.27745413639013e-08,4.31010782619978e-11
"27539",-2.27782361861273e-08,3.19557713623908e-11
"27540",-2.27819310083532e-08,1.79981363146453e-10
"27541",-2.27855689871603e-08,2.21143547918246e-10
"27542",-2.27892638093863e-08,2.27605934099984e-10
"27543",-2.27929017881934e-08,2.53736587296771e-10
"27544",-2.27965397670005e-08,1.81526793596731e-10
"27545",-2.28001777458076e-08,5.65876234759344e-11
"27546",-2.28038157246147e-08,-1.03051345234917e-10
"27547",-2.28073968600029e-08,-1.29041222152182e-10
"27548",-2.28109779953911e-08,-1.11574305350359e-10
"27549",-2.28145591307793e-08,-2.92801338730442e-10
"27550",-2.28181402661676e-08,-4.20596890648994e-10
"27551",-2.28216645581369e-08,-4.16148004944716e-10
"27552",-2.28252456935252e-08,-4.19145607111204e-10
"27553",-2.28287131420757e-08,-1.88467019768268e-10
"27554",-2.28322374340451e-08,4.13935552501243e-12
"27555",-2.28357048825956e-08,5.16964249186458e-12
"27556",-2.28391723311461e-08,1.18660636871937e-11
"27557",-2.28425829362777e-08,3.03166380888342e-11
"27558",-2.28459935414094e-08,3.93547416877027e-11
"27559",-2.2849404146541e-08,-1.20846443962819e-10
"27560",-2.28527579082538e-08,-2.62034838272029e-10
"27561",-2.28561116699666e-08,-1.26512578191296e-10
"27562",-2.28594085882605e-08,-5.3197446447939e-12
"27563",-2.28627055065544e-08,-5.66440228055853e-11
"27564",-2.28660024248484e-08,-1.15179865645132e-10
"27565",-2.28692424997234e-08,-7.11142256193398e-11
"27566",-2.28724257311796e-08,-4.66227056961088e-11
"27567",-2.28756089626359e-08,-1.66176405969054e-10
"27568",-2.28787353506732e-08,-2.54167797919536e-10
"27569",-2.28818617387105e-08,-1.76993975031792e-10
"27570",-2.2884931283329e-08,-1.45806033913232e-10
"27571",-2.28880008279475e-08,-3.14623438413264e-10
"27572",-2.28910135291471e-08,-5.15846032556055e-10
"27573",-2.28940262303468e-08,-5.31628074895707e-10
"27574",-2.28969820881275e-08,-3.18931547838019e-10
"27575",-2.28999379459083e-08,-1.36346489654215e-10
"27576",-2.29027801168513e-08,-1.22157395310296e-10
"27577",-2.29056791312132e-08,-9.22342202613891e-11
"27578",-2.29085213021563e-08,5.93036730833774e-11
"27579",-2.29113066296804e-08,2.11075601441735e-10
"27580",-2.29140351137858e-08,1.61718194391369e-10
"27581",-2.29167635978911e-08,4.67066385567705e-11
"27582",-2.29194920819964e-08,-7.00595137459459e-12
"27583",-2.2922106879264e-08,3.47655237931122e-11
"27584",-2.29247216765316e-08,1.33058897233695e-10
"27585",-2.29273364737992e-08,1.62233337874795e-10
"27586",-2.29298944276479e-08,4.77839989798667e-11
"27587",-2.29323955380778e-08,-1.89684712381677e-10
"27588",-2.29348966485077e-08,-1.96802574237154e-10
"27589",-2.29373409155187e-08,-2.4494228867411e-10
"27590",-2.29397283391108e-08,-3.80511622211088e-10
"27591",-2.2942115762703e-08,-3.60609320182448e-10
"27592",-2.29444463428763e-08,-3.89221987973087e-10
"27593",-2.29467769230496e-08,-2.97062818788163e-10
"27594",-2.2949050659804e-08,-5.40687494776648e-11
"27595",-2.29512675531396e-08,1.24629639941531e-10
"27596",-2.29534844464752e-08,3.10867331876352e-10
"27597",-2.29556444963919e-08,3.01361158250302e-10
"27598",-2.29577477028897e-08,2.65236721475048e-11
