"","zSensr","defl"
"7485",-3.92006960225899e-08,1.32403421559957e-10
"7486",-3.91993317805372e-08,2.48117082435328e-10
"7487",-3.91979675384846e-08,2.96491275975086e-10
"7488",-3.91965464530131e-08,2.81084489017758e-10
"7489",-3.91951822109604e-08,1.60969015894352e-10
"7490",-3.91938179689078e-08,-1.6746160014236e-11
"7491",-3.91923968834362e-08,-2.86872747778943e-11
"7492",-3.91910326413836e-08,1.2964029849627e-10
"7493",-3.91896683993309e-08,9.52682377430847e-11
"7494",-3.91882473138594e-08,-3.10289571814337e-11
"7495",-3.91868830718067e-08,-1.43230316496101e-10
"7496",-3.91854619863352e-08,-1.52128087904657e-10
"7497",-3.91840977442826e-08,-2.99520408475473e-11
"7498",-3.9182676658811e-08,3.10658165858513e-11
"7499",-3.91813124167584e-08,7.75202124714269e-11
"7500",-3.91798913312869e-08,5.23732168744573e-11
"7501",-3.91785270892342e-08,-2.316147273973e-11
"7502",-3.91771060037627e-08,-5.00883778897787e-11
"7503",-3.917574176171e-08,-1.02837738324979e-11
"7504",-3.91743206762385e-08,2.61959343106355e-11
"7505",-3.91729564341858e-08,9.38165101160848e-11
"7506",-3.91715353487143e-08,1.73846714801584e-10
"7507",-3.91701711066617e-08,-4.98072694199436e-11
"7508",-3.91687500211901e-08,-1.8345636121353e-10
"7509",-3.91673857791375e-08,-6.58451071444688e-12
"7510",-3.9165964693666e-08,2.23088214568179e-11
"7511",-3.91646004516133e-08,8.04232236362168e-11
"7512",-3.91631793661418e-08,1.613904565545e-10
"7513",-3.91617582806703e-08,2.39781527966443e-10
"7514",-3.91603940386176e-08,3.45754980202173e-10
"7515",-3.91589729531461e-08,2.34068320281722e-10
"7516",-3.91575518676746e-08,1.33574040717122e-10
"7517",-3.9156130782203e-08,3.13469250556864e-11
"7518",-3.91547096967315e-08,-7.04587499456011e-11
"7519",-3.91533454546789e-08,-2.76574319002520e-11
"7520",-3.91519243692073e-08,7.62558904909838e-11
"7521",-3.91505032837358e-08,2.2957280521041e-10
"7522",-3.91490821982643e-08,2.95929059035416e-10
"7523",-3.91476611127928e-08,2.66286548367134e-10
"7524",-3.91462400273213e-08,3.40978356661026e-10
"7525",-3.91448189418497e-08,4.52945680962102e-10
"7526",-3.91433978563782e-08,4.59876581260232e-10
"7527",-3.91419767709067e-08,4.04665190245623e-10
"7528",-3.91405556854352e-08,2.70641731248134e-10
"7529",-3.91391345999637e-08,1.24583010574497e-10
"7530",-3.91377135144921e-08,2.08827621861474e-10
"7531",-3.91363492724395e-08,3.68794772498404e-10
"7532",-3.9134928186968e-08,3.17376791514334e-10
"7533",-3.91335071014964e-08,1.97916794064668e-10
"7534",-3.91320860160249e-08,3.7434499944311e-11
"7535",-3.91307217739723e-08,4.17430534582763e-11
"7536",-3.91293006885007e-08,1.88691284819242e-10
"7537",-3.91278796030292e-08,2.88342683063547e-10
"7538",-3.91265153609766e-08,3.56478846441632e-10
"7539",-3.9125094275505e-08,1.70147007594323e-10
"7540",-3.91237300334524e-08,-9.13908948518838e-11
"7541",-3.91223657913997e-08,-1.67534430772776e-10
"7542",-3.91209447059282e-08,-1.54656731865543e-10
"7543",-3.91195804638755e-08,-1.10637721206785e-10
"7544",-3.91182162218229e-08,-2.24244178781419e-10
"7545",-3.91168519797702e-08,-3.48105988479119e-10
"7546",-3.91154877377176e-08,-2.03545624799517e-10
"7547",-3.91141234956649e-08,-7.70148389506176e-11
"7548",-3.91127592536122e-08,7.35864702505751e-11
"7549",-3.91113950115596e-08,1.72910130658011e-10
"7550",-3.91100307695069e-08,9.56896784032324e-11
"7551",-3.91086665274543e-08,6.13642470170817e-11
"7552",-3.91073022854016e-08,1.07537090343612e-10
"7553",-3.91059380433489e-08,2.17772022637064e-10
"7554",-3.91045738012963e-08,1.98853378208241e-10
"7555",-3.91032095592436e-08,1.97916794064668e-10
"7556",-3.9101845317191e-08,1.44719347616729e-10
"7557",-3.91005379185572e-08,4.08064693147026e-11
"7558",-3.90991736765045e-08,1.13484333041924e-10
"7559",-3.90978094344518e-08,2.93915558557956e-10
"7560",-3.90964451923992e-08,5.65334445923327e-10
"7561",-3.90950809503465e-08,5.62712099139162e-10
"7562",-3.90937167082939e-08,3.57274654305684e-10
"7563",-3.90923524662412e-08,1.90939264399503e-10
"7564",-3.90909882241885e-08,-8.24229573481716e-13
"7565",-3.9089567138717e-08,6.34026164902934e-12
"7566",-3.90882028966644e-08,1.07771569446413e-10
"7567",-3.90868386546117e-08,1.059450305263e-10
"7568",-3.90854175691402e-08,8.51532178103298e-11
"7569",-3.90840533270875e-08,6.91846580025413e-11
"7570",-3.9082632241616e-08,-5.86108939160113e-11
"7571",-3.90812679995634e-08,-1.90152782408859e-10
"7572",-3.90798469140918e-08,-1.43839162802806e-10
"7573",-3.90784258286203e-08,-1.56221702241055e-11
"7574",-3.90770615865677e-08,4.01976230079981e-11
"7575",-3.90756405010961e-08,-1.00476071906996e-10
"7576",-3.90742194156246e-08,-3.15513393189804e-10
"7577",-3.90727983301531e-08,-3.10127923341952e-10
"7578",-3.90713772446816e-08,-2.57842636131045e-11
"7579",-3.90699561592101e-08,2.28355112597001e-10
"7580",-3.90684782303197e-08,3.42851524948173e-10
"7581",-3.90670571448481e-08,3.29786420394385e-10
"7582",-3.90656360593766e-08,1.56754165203665e-10
"7583",-3.90642149739051e-08,-7.50510764646606e-14
"7584",-3.90627938884336e-08,2.10444994763748e-11
"7585",-3.90613728029621e-08,8.00017829760691e-11
"7586",-3.90598948740717e-08,-2.60369503735092e-12
"7587",-3.90584737886002e-08,-1.6512125000645e-11
"7588",-3.90570527031286e-08,-3.41193739927803e-11
"7589",-3.90556316176571e-08,1.1444623027046e-11
"7590",-3.90542105321856e-08,2.18942641794229e-10
"7591",-3.90527326032952e-08,2.85439671898757e-10
"7592",-3.90513115178237e-08,4.35057323500132e-10
"7593",-3.90498904323522e-08,3.41165762307583e-10
"7594",-3.90484693468807e-08,9.54085699333973e-11
"7595",-3.90470482614091e-08,2.30884200647097e-10
"7596",-3.90456840193565e-08,4.49293047211086e-10
"7597",-3.9044262933885e-08,4.83805884243793e-10
"7598",-3.90428418484134e-08,2.99394287139876e-10
"7599",-3.90414776063608e-08,1.13297371484578e-10
"7600",-3.90400565208893e-08,7.15258963168708e-11
"7601",-3.90386922788366e-08,4.45528058889977e-11
"7602",-3.90373280367839e-08,4.07127664914242e-11
"7603",-3.90359637947313e-08,6.28159746440815e-11
"7604",-3.90345995526786e-08,-4.85895768065348e-11
"7605",-3.9033235310626e-08,2.52593501670617e-11
"7606",-3.90319279119922e-08,2.79726464214036e-10
"7607",-3.90306205133584e-08,3.11242143169466e-10
"7608",-3.90293131147246e-08,1.68461244953733e-10
"7609",-3.90280057160908e-08,2.2589929926653e-11
"7610",-3.9026698317457e-08,1.9639845305619e-11
"7611",-3.9025447762242e-08,1.05242481396317e-10
"7612",-3.90241972070271e-08,2.20722107258098e-10
"7613",-3.90229466518122e-08,3.76100040000438e-10
"7614",-3.90217529400161e-08,4.30889546265689e-10
"7615",-3.90205023848011e-08,4.45921521929904e-10
"7616",-3.90193086730051e-08,4.41987779709052e-10
"7617",-3.90181718046279e-08,3.36389138766435e-10
"7618",-3.90170349362506e-08,1.43455025636285e-10
"7619",-3.90158980678734e-08,-9.5418339896014e-11
"7620",-3.90147611994962e-08,-2.07807104857238e-10
"7621",-3.90136811745379e-08,-1.98628669068057e-10
"7622",-3.90126011495795e-08,-2.25368168571549e-10
"7623",-3.90115211246211e-08,-1.28666854948278e-10
"7624",-3.90104979430816e-08,-4.28297397547794e-11
"7625",-3.90094747615422e-08,-1.08455466829582e-11
"7626",-3.90085084234215e-08,-3.96171984107241e-12
"7627",-3.90075420853009e-08,-6.68061161945843e-11
"7628",-3.90065757471802e-08,1.49569245877501e-11
"7629",-3.90056662524785e-08,1.34370292670383e-10
"7630",-3.90047567577767e-08,1.278608330324e-10
"7631",-3.90038472630749e-08,5.16235942882304e-11
"7632",-3.9002994611792e-08,1.23552723607645e-10
"7633",-3.90021419605091e-08,2.50177656369033e-10
"7634",-3.90013461526451e-08,2.28729923890114e-10
"7635",-3.9000550344781e-08,1.49730006171467e-10
"7636",-3.8999754536917e-08,1.46311407434041e-10
"7637",-3.89989587290529e-08,2.35707453555278e-10
"7638",-3.89982197646077e-08,1.59189106341273e-10
"7639",-3.89974808001625e-08,-2.42854625298605e-11
"7640",-3.89967986791362e-08,-1.18551835015523e-10
"7641",-3.89961165581099e-08,-1.81817227939973e-10
"7642",-3.89954344370835e-08,-1.30305544132625e-10
"7643",-3.89947523160572e-08,-1.48943524180822e-10
"7644",-3.89941270384497e-08,-3.69761998797458e-11
"7645",-3.89935017608423e-08,1.19618981386793e-10
"7646",-3.89928764832348e-08,3.20277138143865e-12
"7647",-3.89922512056273e-08,-4.79807304998303e-11
"7648",-3.89916827714387e-08,-5.61288793221593e-11
"7649",-3.89911143372501e-08,2.87245782715218e-11
"7650",-3.89905459030615e-08,4.02913258312765e-11
"7651",-3.89899774688729e-08,-1.20237597656114e-10
"7652",-3.89894090346843e-08,-7.29407645394531e-11
"7653",-3.89888974439145e-08,1.77359016362288e-10
"7654",-3.89883858531448e-08,4.15716794321952e-10
"7655",-3.8987874262375e-08,4.99774444051582e-10
"7656",-3.89874195150242e-08,4.33371560859541e-10
"7657",-3.89869079242544e-08,1.79372516839749e-10
"7658",-3.89864531769035e-08,-4.29700719450921e-11
"7659",-3.89859984295526e-08,5.96784843764908e-11
"7660",-3.89855436822018e-08,1.51368695355814e-10
"7661",-3.89850889348509e-08,2.44979592167738e-10
"7662",-3.89846341875e-08,3.69075436879029e-10
"7663",-3.8984236283568e-08,3.73570951950342e-10
"7664",-3.89838383796359e-08,3.60084406736405e-10
"7665",-3.8983383632285e-08,1.89721571786095e-10
"7666",-3.8982985728353e-08,9.26458909589201e-11
"7667",-3.89826446678398e-08,1.51977541662518e-10
"7668",-3.89822467639078e-08,1.53663304303109e-10
"7669",-3.89818488599758e-08,1.9459189815052e-10
"7670",-3.89815077994626e-08,1.56801238659909e-10
"7671",-3.89811098955306e-08,6.24882368072122e-11
"7672",-3.89807688350174e-08,5.02655694845089e-11
"7673",-3.89804277745043e-08,-5.20081755439605e-11
"7674",-3.89800867139911e-08,-1.35691013980477e-10
"7675",-3.89798024968968e-08,-1.14056319944211e-10
"7676",-3.89794614363836e-08,1.73452363583237e-11
"7677",-3.89791772192893e-08,2.77431855266741e-10
"7678",-3.8978893002195e-08,3.44724693235321e-10
"7679",-3.89786087851007e-08,1.12501119531316e-10
"7680",-3.89783245680064e-08,-1.2913492497546e-10
"7681",-3.8978097194331e-08,-2.45363729334258e-10
"7682",-3.89778698206555e-08,-3.19774873247525e-10
"7683",-3.89776424469801e-08,-3.90345533674008e-10
"7684",-3.89774150733047e-08,-3.57331497724545e-10
"7685",-3.89771876996292e-08,-1.77134307222104e-10
"7686",-3.89770171693726e-08,5.11555242610484e-11
"7687",-3.8976846639116e-08,8.22963919233644e-11
"7688",-3.89766761088595e-08,2.08575379190279e-11
"7689",-3.89765055786029e-08,8.11257727661996e-11
"7690",-3.89763918917652e-08,1.47388323767927e-10
"7691",-3.89762782049274e-08,2.63710830950004e-10
"7692",-3.89761076746709e-08,3.36482841589714e-10
"7693",-3.8976050831252e-08,3.28475024957697e-10
"7694",-3.89759371444143e-08,2.94711366422007e-10
"7695",-3.89758234575766e-08,2.00679473039145e-10
"7696",-3.89757666141577e-08,4.55830928558498e-11
"7697",-3.89757097707388e-08,-1.00428998450752e-10
"7698",-3.89755960839011e-08,-4.06288336307625e-11
"7699",-3.89755960839011e-08,9.69540003836755e-11
"7700",-3.89755392404822e-08,2.81157319648173e-11
"7701",-3.89754823970634e-08,-3.19184678687634e-11
"7702",-3.89754823970634e-08,-3.28550520123372e-11
"7703",-3.89754255536445e-08,-5.57074386620116e-11
"7704",-3.89754255536445e-08,4.66600091897362e-11
"7705",-3.89754255536445e-08,1.79325443383505e-10
"7706",-3.89754255536445e-08,1.76656467232306e-10
"7707",-3.89754255536445e-08,-5.6550319982307e-11
"7708",-3.89754823970634e-08,-2.87556645162113e-10
"7709",-3.89754823970634e-08,-1.60978341767759e-10
"7710",-3.89755392404822e-08,2.09041672860621e-11
"7711",-3.89755392404822e-08,9.00701735417897e-11
"7712",-3.89755960839011e-08,1.70006675404011e-10
"7713",-3.897565292732e-08,1.20883303367236e-10
"7714",-3.897565292732e-08,1.31513466783417e-10
"7715",-3.89757097707388e-08,2.99019919935972e-10
"7716",-3.89757666141577e-08,3.64205554603814e-10
"7717",-3.89758234575766e-08,2.40390374273147e-10
"7718",-3.89758803009954e-08,2.08031813997422e-10
"7719",-3.89759371444143e-08,2.36971775535721e-10
"7720",-3.8976050831252e-08,6.56723564418371e-11
"7721",-3.89761076746709e-08,-1.1269829514049e-10
"7722",-3.89761645180897e-08,-2.58382204521013e-10
"7723",-3.89762782049274e-08,-3.61873642162891e-10
"7724",-3.89763350483463e-08,-2.90694135429703e-10
"7725",-3.8976448735184e-08,-9.50906020591447e-11
"7726",-3.89765624220217e-08,1.44719347616729e-10
"7727",-3.89766192654406e-08,2.37861730312261e-10
"7728",-3.89767329522783e-08,2.67738275994134e-10
"7729",-3.89769034825349e-08,3.4851765917665e-10
"7730",-3.89770171693726e-08,3.07495806595171e-10
"7731",-3.89771308562104e-08,2.22642349001489e-10
"7732",-3.89773013864669e-08,2.78555845056871e-10
"7733",-3.89774719167235e-08,3.41259465130861e-10
"7734",-3.89776424469801e-08,1.99368521691667e-10
"7735",-3.89778129772367e-08,-6.20969942133343e-12
"7736",-3.89779835074933e-08,-1.48849821357544e-10
"7737",-3.89782108811687e-08,-1.9497603531704e-10
"7738",-3.89784382548441e-08,-1.65848668132185e-10
"7739",-3.89786656285196e-08,-1.37002409417164e-10
"7740",-3.8978893002195e-08,-1.59901425433873e-10
"7741",-3.89791772192893e-08,-2.25133689468748e-10
"7742",-3.89794614363836e-08,-2.48548293058093e-10
"7743",-3.89797456534779e-08,-2.2592994142201e-10
"7744",-3.89800867139911e-08,-8.62399041068329e-11
"7745",-3.89804277745043e-08,1.32824862220104e-10
"7746",-3.89807688350174e-08,1.7782708638947e-10
"7747",-3.89811667389495e-08,-3.80531162136322e-11
"7748",-3.89815646428815e-08,-2.03873806725596e-10
"7749",-3.89819625468135e-08,-2.18530971096698e-10
"7750",-3.89824172941644e-08,-2.16142659326124e-10
"7751",-3.89828151980964e-08,-1.97973193394319e-10
"7752",-3.89833267888662e-08,-1.74839698274809e-10
"7753",-3.89837815362171e-08,-4.80278039560744e-11
"7754",-3.89842931269868e-08,-1.01131547580735e-10
"7755",-3.89848047177566e-08,-2.64189115029012e-10
"7756",-3.89853731519452e-08,-3.21366933064837e-10
"7757",-3.89859415861338e-08,-2.62222243918586e-10
"7758",-3.89865100203224e-08,-3.48689965790072e-11
"7759",-3.89871352979299e-08,1.70441438740454e-12
"7760",-3.89877037321185e-08,-6.50732800977494e-11
"7761",-3.89883290097259e-08,-2.04192218689059e-12
"7762",-3.89890111307523e-08,6.07083272541331e-11
"7763",-3.89896364083597e-08,7.81286146889215e-11
"7764",-3.89903185293861e-08,5.80393511029342e-11
"7765",-3.89910006504124e-08,5.48547873790994e-11
"7766",-3.89917396148576e-08,3.20277138143865e-12
"7767",-3.89924785793028e-08,-1.43932865626084e-10
"7768",-3.89931607003291e-08,-2.0827561897363e-10
"7769",-3.89939565081932e-08,-2.4784574392811e-10
"7770",-3.89946954726383e-08,-2.50842902005388e-10
"7771",-3.89954912805024e-08,-1.2801093518533e-10
"7772",-3.89962870883664e-08,-7.9074968795112e-11
"7773",-3.89970828962305e-08,-8.96114293880146e-11
"7774",-3.89978787040945e-08,-4.72786254590574e-11
"7775",-3.89987313553775e-08,-2.2157475854101e-10
"7776",-3.89995271632415e-08,-3.25393934019758e-10
"7777",-3.90003798145244e-08,-2.19467555240271e-10
"7778",-3.90012324658073e-08,-5.62696556016817e-11
"7779",-3.90021419605091e-08,-5.55204771046647e-11
"7780",-3.9002994611792e-08,-3.40379280316938e-10
"7781",-3.90039041064938e-08,-4.56982895968849e-10
"7782",-3.90048136011956e-08,-3.3045166603074e-10
"7783",-3.90056662524785e-08,-7.84194931213733e-11
"7784",-3.90066325905991e-08,2.48491449639232e-10
"7785",-3.90075420853009e-08,2.80756751180888e-10
"7786",-3.90084515800027e-08,1.15123466315481e-10
"7787",-3.90093610747044e-08,2.86308754482434e-11
"7788",-3.90103274128251e-08,-1.11266551527933e-11
"7789",-3.90112369075268e-08,-2.07736050583662e-11
"7790",-3.90122032456475e-08,1.25686128171765e-11
"7791",-3.90131695837681e-08,2.00866878685702e-10
"7792",-3.90141359218887e-08,3.01829672366694e-10
"7793",-3.90150454165905e-08,3.69403174715899e-10
"7794",-3.90160117547111e-08,3.68607366851847e-10
"7795",-3.90169780928318e-08,1.29734001319548e-10
"7796",-3.90179444309524e-08,-8.08286770848099e-12
"7797",-3.9018910769073e-08,2.68047806173399e-11
"7798",-3.90198771071937e-08,5.56044099653263e-11
"7799",-3.90208434453143e-08,-5.29913890545686e-11
"7800",-3.90218097834349e-08,-2.1520607518255e-10
"7801",-3.90227761215556e-08,-2.69574140787654e-10
"7802",-3.90237424596762e-08,-4.65365523893979e-10
"7803",-3.90247087977968e-08,-6.22522478010978e-10
"7804",-3.90256751359175e-08,-3.90720344967121e-10
"7805",-3.90266414740381e-08,-6.31534824435676e-11
"7806",-3.90275509687399e-08,1.26830546065548e-10
"7807",-3.90285173068605e-08,1.51415768812058e-10
"7808",-3.90294836449812e-08,1.56566759557109e-10
"7809",-3.90304499831018e-08,2.03582928293145e-10
"7810",-3.90314163212224e-08,6.97935043092457e-11
"7811",-3.90323826593431e-08,-6.23572304903064e-11
"7812",-3.90332921540448e-08,-1.22766241617001e-10
"7813",-3.90342584921655e-08,6.65623112183766e-11
"7814",-3.90352248302861e-08,3.37606831379844e-10
"7815",-3.90361343249879e-08,1.80496506629879e-10
"7816",-3.90371006631085e-08,-3.76316755534845e-11
"7817",-3.90380101578103e-08,-1.59995128257151e-10
"7818",-3.90389764959309e-08,-1.06376241149064e-10
"7819",-3.90398859906327e-08,3.72941677539984e-11
"7820",-3.90408523287533e-08,-5.85171910927329e-11
"7821",-3.90417618234551e-08,-2.34312125257929e-10
"7822",-3.90427281615757e-08,-2.48548293058093e-10
"7823",-3.90436376562775e-08,-1.78773440495661e-10
"7824",-3.90445471509793e-08,-1.81910930763252e-10
"7825",-3.9045456645681e-08,-4.5686121552535e-11
"7826",-3.90463661403828e-08,1.6630741228596e-10
"7827",-3.90472756350846e-08,1.72394987174584e-10
"7828",-3.90481851297864e-08,1.75204739605306e-10
"7829",-3.90490946244881e-08,1.01824326748101e-10
"7830",-3.90500041191899e-08,-1.037538943649e-10
"7831",-3.90508567704728e-08,-2.25414797938583e-10
"7832",-3.90517662651746e-08,-1.54515955586021e-10
"7833",-3.90526189164575e-08,-7.91686716183904e-11
"7834",-3.90535284111593e-08,-1.57934554323447e-10
"7835",-3.90543810624422e-08,-2.64142041572768e-10
"7836",-3.90552337137251e-08,-3.08488790068395e-10
"7837",-3.9056086365008e-08,-2.27709406885879e-10
"7838",-3.90569390162909e-08,-9.19060383353099e-11
"7839",-3.9057734824155e-08,7.4054540277757e-11
"7840",-3.90585874754379e-08,2.13557616035587e-10
"7841",-3.90593832833019e-08,2.57154741944987e-10
"7842",-3.90602359345849e-08,1.64668279012403e-10
"7843",-3.90610317424489e-08,7.49444950542966e-11
"7844",-3.90617707068941e-08,-4.22679669043191e-11
"7845",-3.90625665147581e-08,-2.34452901537452e-10
"7846",-3.90633623226222e-08,-2.54167797919536e-10
"7847",-3.90641012870674e-08,-1.54375623395708e-10
"7848",-3.90648402515126e-08,1.53317358808636e-11
"7849",-3.90655792159578e-08,1.69397829097306e-10
"7850",-3.90662613369841e-08,2.62821320262674e-10
"7851",-3.90670003014293e-08,2.81037415561514e-10
"7852",-3.90676824224556e-08,1.92297289203225e-10
"7853",-3.90683645434819e-08,1.76843872878862e-10
"7854",-3.90689898210894e-08,7.83630937917223e-11
"7855",-3.90696719421157e-08,1.89843696318803e-11
"7856",-3.90702972197232e-08,1.20742971176924e-10
"7857",-3.90709224973307e-08,3.72941677539984e-11
"7858",-3.90714909315193e-08,-1.23909771332364e-11
"7859",-3.90721162091268e-08,2.4837909506914e-11
"7860",-3.90726846433154e-08,-5.62225821454376e-11
"7861",-3.9073253077504e-08,-1.55265578172248e-10
"7862",-3.90737646682737e-08,-1.10637721206785e-10
"7863",-3.90742762590435e-08,1.0852074794343e-10
"7864",-3.90747878498132e-08,1.80402803806601e-10
"7865",-3.9075299440583e-08,7.16666725963933e-11
"7866",-3.90757541879339e-08,6.59063914554281e-11
"7867",-3.90762089352847e-08,1.72394987174584e-10
"7868",-3.90766068392168e-08,3.03000291523858e-10
"7869",-3.90770047431488e-08,3.67577079884995e-10
"7870",-3.90774026470808e-08,4.28688640141672e-10
"7871",-3.90778005510128e-08,4.12204936850458e-10
"7872",-3.9078141611526e-08,2.37252884005557e-10
"7873",-3.90784826720392e-08,1.4172218953945e-10
"7874",-3.90787668891335e-08,1.11892273224612e-10
"7875",-3.90790511062278e-08,1.15123466315481e-10
"7876",-3.90793353233221e-08,9.88271686708231e-11
"7877",-3.90795626969975e-08,4.69411176595713e-11
"7878",-3.9079790070673e-08,-3.61333185594503e-11
"7879",-3.90799606009296e-08,-1.75682579595104e-10
"7880",-3.90801311311861e-08,-2.35529817871338e-10
"7881",-3.90803016614427e-08,-1.25575994047722e-10
"7882",-3.90804153482804e-08,-6.85385082022094e-11
"7883",-3.90805290351182e-08,-2.1263080185463e-10
"7884",-3.9080585878537e-08,-3.30591998221053e-10
"7885",-3.90806427219559e-08,-1.52783563578396e-10
"7886",-3.90806995653747e-08,5.08277864241791e-11
"7887",-3.90806995653747e-08,8.11728462224437e-11
"7888",-3.90806995653747e-08,2.1046675513503e-10
"7889",-3.90806427219559e-08,2.71858979772333e-10
"7890",-3.9080585878537e-08,2.40624409286738e-10
"7891",-3.90805290351182e-08,1.23646426430923e-10
"7892",-3.90804153482804e-08,7.55795426243822e-12
"7893",-3.90802448180239e-08,-1.62776458978442e-11
"7894",-3.90800742877673e-08,-1.53345336428856e-10
"7895",-3.90799037575107e-08,-1.69688707529758e-10
"7896",-3.90796763838352e-08,3.38755690165726e-11
"7897",-3.90794490101598e-08,9.26458909589201e-11
"7898",-3.90792216364844e-08,-3.94111410173537e-11
"7899",-3.90789374193901e-08,-5.22892840137956e-11
"7900",-3.90785963588769e-08,-5.24296162041082e-11
"7901",-3.90783121417826e-08,-2.91557888942862e-11
"7902",-3.90779142378506e-08,1.42190703655842e-10
"7903",-3.90775731773374e-08,3.19999138298499e-10
"7904",-3.90771752734054e-08,3.45286466085781e-10
"7905",-3.90767205260545e-08,1.25191856881202e-10
"7906",-3.90762657787036e-08,-2.70485855935476e-11
"7907",-3.90758110313527e-08,-1.50629286821413e-10
"7908",-3.9075299440583e-08,-2.32204921957191e-10
"7909",-3.90747878498132e-08,-8.73834338221968e-12
"7910",-3.90742762590435e-08,1.54131818419501e-10
"7911",-3.90737078248549e-08,1.76843872878862e-10
"7912",-3.90731393906663e-08,1.44719347616729e-10
"7913",-3.90725141130588e-08,8.67923510838864e-11
"7914",-3.90718888354513e-08,1.25566224085105e-10
"7915",-3.90712635578438e-08,2.72514899535281e-10
"7916",-3.90705814368175e-08,4.02932798237998e-10
"7917",-3.90698993157912e-08,3.79284159635063e-10
"7918",-3.9069160351346e-08,1.93374205537111e-10
"7919",-3.90684782303197e-08,1.77359016362288e-10
"7920",-3.90677392658745e-08,3.20139470488812e-10
"7921",-3.90669434580104e-08,2.86235479762809e-10
"7922",-3.90661476501464e-08,2.71297206921872e-10
"7923",-3.90653518422823e-08,3.40650618824156e-10
"7924",-3.90645560344183e-08,4.23584278763656e-10
"7925",-3.90637033831354e-08,3.85699916449767e-10
"7926",-3.90628507318524e-08,1.8363399689747e-10
"7927",-3.90619412371507e-08,5.24664756085258e-11
"7928",-3.90610885858678e-08,2.60085286640788e-11
"7929",-3.9060179091166e-08,-3.3323566128729e-11
"7930",-3.90592127530454e-08,-4.47495374089613e-11
"7931",-3.90583032583436e-08,-2.80788725603998e-11
"7932",-3.9057336920223e-08,-7.42987893431746e-11
"7933",-3.90563705821023e-08,-1.6467804897502e-10
"7934",-3.90554042439817e-08,-8.50692849496681e-11
"7935",-3.90543810624422e-08,5.95377080969683e-11
"7936",-3.90533578809027e-08,5.19517762143096e-11
"7937",-3.90523346993632e-08,-1.27964305818296e-10
"7938",-3.90513115178237e-08,-2.26632490551992e-10
"7939",-3.90502314928654e-08,-9.57460777328834e-11
"7940",-3.90492083113259e-08,5.72901726059172e-11
"7941",-3.90481282863675e-08,2.77057043973628e-10
"7942",-3.90470482614091e-08,3.77270659157602e-10
"7943",-3.90459113930319e-08,1.78576264886487e-10
"7944",-3.90448313680736e-08,-5.55204771046647e-11
"7945",-3.90436944996964e-08,-1.14336984324837e-10
"7946",-3.90425576313191e-08,-8.24469381655035e-11
"7947",-3.90414207629419e-08,-2.49880116598433e-11
"7948",-3.90402838945647e-08,1.56594737177329e-11
"7949",-3.90391470261875e-08,8.47317771501821e-11
"7950",-3.90379533143914e-08,1.76375358762471e-10
"7951",-3.90368164460142e-08,1.15404574785316e-10
"7952",-3.90356227342181e-08,9.54085699333973e-11
"7953",-3.9034429022422e-08,1.59845026104222e-10
"7954",-3.9033235310626e-08,1.10393916230578e-10
"7955",-3.90320415988299e-08,1.0538325767584e-10
"7956",-3.9030791043615e-08,2.18896012427194e-10
"7957",-3.90295973318189e-08,2.2924506737354e-10
"7958",-3.90283467766039e-08,-6.3996363763863e-11
"7959",-3.9027096221389e-08,-3.71988662095646e-10
"7960",-3.90258456661741e-08,-3.05913516740475e-10
"7961",-3.90245951109591e-08,-1.74090519777792e-10
"7962",-3.90233445557442e-08,-2.56977550350257e-10
"7963",-3.90220371571104e-08,-1.5428192057243e-10
"7964",-3.90207866018955e-08,-1.52677870346452e-12
"7965",-3.90194792032617e-08,-1.66058278239234e-11
"7966",-3.90181718046279e-08,4.31947810852762e-11
"7967",-3.90168075625752e-08,3.33604255331466e-11
"7968",-3.90155001639414e-08,-6.81641409983058e-11
"7969",-3.90141927653076e-08,-1.76572534371644e-10
"7970",-3.90128285232549e-08,-1.73435044104053e-10
"7971",-3.90114642812023e-08,-1.69829039720071e-10
"7972",-3.90101000391496e-08,-2.3801183246519e-10
"7973",-3.90086789536781e-08,-1.93431048955972e-10
"7974",-3.90073147116254e-08,-1.35737643347511e-10
"7975",-3.90058936261539e-08,-5.42090816679774e-11
"7976",-3.90045293841013e-08,1.84474657771716e-12
"7977",-3.90031082986297e-08,3.720046493072e-11
"7978",-3.90016872131582e-08,6.67963462319676e-11
"7979",-3.90002661276867e-08,1.07677866623135e-10
"7980",-3.89987881987963e-08,2.99862801256268e-10
"7981",-3.89973671133248e-08,2.74200662175872e-10
"7982",-3.89958891844344e-08,3.49995588067031e-11
"7983",-3.89944680989629e-08,-2.24593676989571e-11
"7984",-3.89929901700725e-08,9.24584853123633e-11
"7985",-3.8991569084601e-08,2.79492429200445e-10
"7986",-3.89900911557106e-08,3.25197202499794e-10
"7987",-3.89886132268202e-08,2.03161487632997e-10
"7988",-3.89871352979299e-08,1.830717799578e-10
"7989",-3.89856573690395e-08,2.32476260464409e-10
"7990",-3.8984236283568e-08,6.43614050943597e-11
"7991",-3.89827583546776e-08,-1.57372781472986e-10
"7992",-3.89812804257872e-08,-2.69058997304228e-10
"7993",-3.89798024968968e-08,-3.71613850802532e-10
"7994",-3.89783245680064e-08,-2.46628051314701e-10
